methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	methyl.fdr
chr4.4668974	0.000105579715709369	0.271252555039447	0.770085958531294	0.831963017639208	0.0917272485256383	0.00584517047334144	0.00064918647300688	3.53263492585323	-0.278013202172386	-0.0727284990919832	-0.00577389937918424	0.0367186770581614	-0.60807358143975	4.2269463227906	3	3	6	0	77	0	77	0.999999999999992	.	STX18-AS1	STX18-AS1	HAVANA	0.486051528235628
chr4.1843103	4.59183299647591e-05	0.0660012551422098	0.285607688813471	0.117154024576597	0.05600385705372	0.0382728699999018	0.00495850340301464	2.39127956488868	-0.470704884094469	-0.26976568629218	-0.0399604210818319	0.0409225074627597	-0.451352406260999	3.17097173809828	4	0	4	0	79	0	79	0.117979234009208	.	LETM1	LETM1	HAVANA	0.438819472515461
chr4.143559692	0.000154159585342929	0.796707359167552	0.535047127398436	0.30596813738633	0.0116961322313252	0.050905968491229	0.000430832638310068	-14.144787761582	-0.0701102356013257	-0.175707309776601	-0.0280010074198785	0.0571787073383813	-0.477572419848029	4.25481247289388	11	5	16	48	19	0	67	0.23394584142882	.	AC107223.1,GUSBP5	SMARCA5,AC139713.1,AC107223.1,GUSBP5	HAVANA,HAVANA,HAVANA,HAVANA	0.494246823670827
chr4.185587515	2.48620720070368e-05	0.133098125956902	0.383217103877073	0.896140896298181	0.0444310593213721	0.155244421508478	0.00293322473306113	-4.25213479258798	-0.371525956751082	-0.220400291851234	0.00348109664676918	0.0425888121629897	-0.308220085434453	3.73381223045528	9	0	9	8	66	0	74	0.225509552194288	.	SORBS2	SORBS2,AC093797.1	HAVANA,HAVANA	0.388844499947257
chr4.176727778	0.000155060174908927	0.945657023687952	0.843837132090336	0.169486662054545	0.00838485703583911	0.0172856148857256	0.0520084164253894	6.44891184054542	0.0184562571198438	0.0533205363786554	-0.037000666055269	0.0615797027967466	-0.556992141503994	2.43171547760407	2	7	9	0	74	15	59	0.0284864756722003	.	VEGFC	VEGFC	HAVANA	0.494246823670827
chr4.1175413	9.4753001573433e-07	0.855667892576308	0.417241664372048	0.104297412256954	0.00128832697386928	0.0891100754197952	0.000260315866896794	5.28244761931301	-0.0424609917132973	0.201707635638618	-0.0410179252049184	0.067769400933545	-0.358581478326579	4.10272427252005	4	0	4	0	79	1	78	0.0191007934175726	.	SPON2	SPON2	HAVANA	0.184291176186192
chr4.3512007	5.29415010187867e-05	0.592272211641113	0.830251387206762	0.702522266136893	0.0192096434565724	0.00444561789465356	0.00793111400685508	7.18814796645872	0.134894573141757	-0.0521524388859985	-0.00988230327428205	0.0492478987023747	-0.612622711702156	2.92284104659478	0	1	1	0	82	8	74	0.65060240963856	.	LRPAP1	LRPAP1	HAVANA	0.438819472515461
chr4.6716997	7.75625680163021e-05	0.211953132640432	0.643047357491986	0.0801516587338975	0.0407592178132033	0.0774623630816367	0.00246057126648965	4.60537698499273	-0.305379029758626	-0.116337191562699	-0.0448669663647275	0.043841307260182	-0.388068134338116	3.29854447825113	7	1	8	10	65	0	75	0.425602203629795	.	BLOC1S4	BLOC1S4	HAVANA	0.469575048973735
chr4.4248939	0.00015231446255153	0.19888294134922	0.504838536446441	0.387788201301993	0.00665912203479872	0.00337023108435321	0.00557493467473221	4.03003501411766	-0.315427699608068	-0.165037347172177	-0.0223863372179498	0.0584945226983808	-0.635737661723571	3.10430191280074	0	0	0	0	83	0	83	1	.	.	TMEM128	HAVANA	0.494246823670827
chr4.54093999	0.000134062088366632	0.488748564917269	0.914324658568445	0.529717403513489	0.0402033063859132	0.00680975419002456	0.00426274962082338	-6.12369295301165	-0.168989453576646	-0.0267345377554168	-0.0165221905295754	0.0443440554434245	-0.585445573264995	3.28373493616941	1	0	1	28	54	0	82	0.65060240963856	.	AC058822.1	AC058822.1	HAVANA	0.494246823670827
chr4.36243802	0.000238046162656914	0.445128210616001	0.91895120112664	0.365504736091632	0.0193278699650545	0.00600295609741723	0.000634574284265448	-12.9535921663289	-0.187645001835919	-0.0253294366628887	-0.0239928997446336	0.0507252756042986	-0.602060902344463	3.94710062720321	0	1	1	37	45	0	82	0.65060240963856	.	ARAP2	ARAP2,AC104078.1	HAVANA,HAVANA	0.509074760390845
chr4.1801393	0.000147481848905262	0.132300887169717	0.497557921418984	0.363155491269574	0.0155671576650582	0.082447230223695	0.00375075993808595	10.5917244895185	-0.396863510917517	-0.181809880633436	-0.0249582409315835	0.0544003493593918	-0.402245741395162	3.41611835522829	7	3	10	0	73	35	38	0.490258395757894	.	FGFR3	FGFR3	HAVANA	0.494246823670827
chr4.182808227	0.000245848327129423	0.636447414470027	0.968717887611851	0.352505383230147	0.0531594340541759	0.0076889658911924	0.000398023669224909	6.79951063816946	-0.11752892443571	0.00992488740466507	-0.0246502003434748	0.0432905935779001	-0.590347611403566	4.13350769809405	2	1	3	0	80	25	55	0.531295915368786	.	.	.	.	0.509866667055137
chr4.1217671	0.000257729631019979	0.717917657118522	0.942394116985419	0.0133428442060206	0.0244716974396257	0.0215784401776459	0.293397195668043	10.9897088635392	0.0934178646060213	0.0185354899514035	-0.0680310836757854	0.0490253951156093	-0.518049325689251	1.32740230700743	6	0	6	0	77	45	32	0.86747917883326	.	CTBP1-AS,CTBP1	CTBP1-AS,CTBP1	HAVANA,HAVANA	0.513627408329546
chr4.102599481	0.00024576218940963	0.53465781261529	0.682901078492926	0.250882226107232	0.0690253532384948	0.00593403540984139	0.00282139990953682	3.67627174511768	-0.152757685104659	-0.101992673041486	-0.0302796334192455	0.0397520070949153	-0.603200343484174	3.39233891874305	1	0	1	0	82	2	80	0.65060240963856	.	NFKB1	NFKB1	HAVANA	0.509866667055137
chr4.8125621	5.31511076064047e-06	0.309322865737651	0.987840162133848	0.563434519353873	0.00505943809103541	0.000110993811884991	0.000435886967191788	6.77285612528057	-0.268204049932214	-0.00408544941523053	-0.0157737180436429	0.0636774615389586	-0.95273848255889	4.09893925844105	1	9	10	0	73	9	64	0.0694165970794187	.	ABLIM2	ABLIM2	HAVANA	0.288004077310507
chr4.110620916	0.000208123047275363	0.423883215069341	0.488338954941274	0.173513793271525	0.00503758242403355	0.00293791594415888	0.008866181696528	-28.3101701489826	-0.222510440403668	-0.195819268646111	-0.0408228083549463	0.0693128662772862	-0.730372973778432	3.18189385217467	1	10	11	52	20	0	72	0.153085415841206	.	PITX2	PITX2	HAVANA	0.505487440609796
chr4.73412007	0.000204448032393823	0.796955853076464	0.389190530814944	0.865518423626486	0.0215500718861524	0.0153164964985179	0.000232065108117518	7.79124421453489	-0.071690400610446	0.251660466334458	-0.00492592106188493	0.054057862486917	-0.57528118156052	4.64518266858026	0	9	9	0	74	6	68	0.0284864756722003	.	ALB	ALB	HAVANA	0.505487440609796
chr4.79325731	3.49988152416834e-06	0.886582758408331	0.839163505604468	0.045302124529388	0.00916764241827261	0.00441819710227477	0.00031634120401571	8.04479377839651	-0.0382242975746112	0.0552910864721732	-0.0540216620266402	0.0587655515803936	-0.656818678604384	4.21644729536351	2	9	11	0	72	10	62	0.0361377376022484	.	NAA11	NAA11	HAVANA	0.288004077310507
chr4.182271984	0.000244159287831784	0.745670903814647	0.931374233945306	0.0330972304129065	0.109616704409078	0.0137605887856453	0.0474651948787354	11.4959327869077	0.0827101361637945	-0.0220158403477163	-0.057373894245173	0.0349881896661528	-0.559635522016598	2.48299831794563	6	0	6	0	77	45	32	0.683988811063932	.	TENM3	TENM3	HAVANA	0.509866667055137
chr4.530121	2.57251825206229e-05	0.197098734687898	0.208794163631864	0.106725912788868	0.00358192457995484	0.0011352606705445	0.000369221695827302	8.69069860228712	-0.319409989499099	-0.31342069218304	-0.040710592004783	0.0618697701437895	-0.707886423875229	4.02527801691876	2	0	2	0	81	22	59	0.206288568909783	.	PIGG	PIGG	HAVANA	0.392838270603537
chr4.1370296	8.82417682118571e-05	0.382761005070967	0.973198214539299	0.48602255506163	0.0469048548090203	0.164076472950654	0.0406105729857628	8.22409188749376	0.22381946431544	0.00853829623516547	-0.0184405958115991	0.0428590915737848	-0.312895850727341	2.5556721629599	8	0	8	0	75	26	49	0.520712840830806	.	UVSSA	UVSSA	HAVANA	0.469575048973735
chr4.1209248	0.000207287540306369	0.122454388487722	0.264211023117138	0.284635707484247	0.080585447660735	0.00484252317734915	0.00208279922131506	2.78578946531251	-0.386009487309087	-0.285065492308572	-0.0276989222683044	0.0380122177435401	-0.610929753901652	3.47436278648401	0	0	0	0	83	1	82	1	.	.	SPON2,CTBP1-AS,CTBP1	HAVANA,HAVANA,HAVANA	0.505487440609796
chr4.140037613	0.000301701898688828	0.650104918192096	0.848758471435623	0.128774704771181	0.100712341126512	0.0500609882769016	0.0069078250634533	-5.87141315784217	-0.115954268348726	0.0478976242829399	-0.0400168394628805	0.0358927739252491	-0.441034927131749	3.392074799787	4	1	5	23	55	0	78	0.121523760990237	.	MAML3	MAML3	HAVANA	0.526357257657484
chr4.41747345	0.000223750590716942	0.348176035692909	0.966734694093047	0.0787753079906333	0.168725817562221	0.0222336928688126	0.0260920700148399	-12.146231879287	-0.282569610060775	-0.0123031259690014	-0.0511539555150009	0.0335509711250517	-0.585329561271867	2.9705871794037	12	6	18	43	22	0	65	0.567204006861323	.	PHOX2B	PHOX2B,AC105389.3,AC105389.1	HAVANA,HAVANA,HAVANA	0.505487440609796
chr4.76738947	8.71265611908532e-05	0.175138372453702	0.50793531383917	0.691941079019388	0.0437110841360332	0.0501253296426099	0.000688666831073852	4.10175263094284	-0.331237691891912	-0.162537163882494	-0.0104051850541868	0.0430523480764315	-0.420681203194964	3.83290108222963	0	0	0	0	83	3	80	1	.	SHROOM3,AC107072.2	SHROOM3,AC107072.2	HAVANA,HAVANA	0.469575048973735
chr4.14863086	0.000102557634968631	0.923176852286019	0.681682823710208	0.272382851481229	0.0154865076532051	0.0395750712619767	0.118110898784321	-4.35090213221058	-0.0245008706925158	-0.108049236638966	-0.0289317860054275	0.0557187757397441	-0.466252050188299	2.17691340239227	10	0	10	20	53	0	73	0.302230663979614	.	LINC00504	LINC00504	HAVANA	0.48478333719002
chr5.175698271	0.000204642152725723	0.20857081939155	0.400976738850603	0.197618483163177	0.0263935272827632	0.00816001535236819	0.00876206404583804	2.76465308378613	-0.310132024753055	-0.209884812230256	-0.0336196663236914	0.0479361702275113	-0.570580782024715	3.20242617978861	1	0	1	0	82	5	77	0.65060240963856	.	HRH2	HRH2	HAVANA	0.505487440609796
chr5.177302011	0.000114869323073035	0.76821765772568	0.679757108463813	0.473161913113711	0.00772326612529631	0.00632243687486582	0.00184989905664239	-4.17799300756592	0.0793809317022438	0.110732090439236	-0.0196979333615222	0.0626227278317376	-0.649762302967442	3.73605533725391	12	1	13	16	54	0	70	1	.	RAB24,MXD3	NSD1,RAB24,MXD3,PRELID1	HAVANA,HAVANA,HAVANA,HAVANA	0.489348496849654
chr5.151063071	0.000224018841640553	0.210191494560667	0.660537957137032	0.194300187190693	0.0162466669973808	0.0395815430576321	0.000470366259636589	4.30625987177713	-0.31198188935082	-0.110719943673913	-0.0343048375386179	0.0527705945697054	-0.454186904311305	4.08057229513627	2	0	2	0	81	8	73	0.206288568909783	.	TNIP1	TNIP1	HAVANA	0.505487440609796
chr5.6755745	0.000205397034535719	0.464883444067269	0.665682710680895	0.247869528827881	0.0111874279309177	0.0207277290690347	0.0109219801081549	5.96094217643263	-0.178358614447051	-0.106573777659202	-0.0298681387561231	0.054669971722033	-0.498879503477362	2.86544572000806	0	0	0	0	83	3	80	1	.	TENT4A	TENT4A	HAVANA	0.505487440609796
chr5.151505253	0.00017051830224713	0.824035296933261	0.490880534042742	0.0867183729264003	0.0362484748536204	0.00710449800058697	0.021569383700752	3.346209440531	0.0562476363328361	-0.176264010420699	-0.0442655052387631	0.0469098398876425	-0.611196886817374	2.87726101971177	9	0	9	0	74	4	70	0.756516768765477	.	FAT2	FAT2,AC011337.1	HAVANA,HAVANA	0.495426851962849
chr5.323717	0.000145885484028549	0.168988153006087	0.473447130853652	0.0634180394235593	0.0215280022470796	0.00258784586446005	0.00385188454312736	2.49665801224713	-0.346635887530623	-0.195129307834469	-0.0503701049951967	0.0502548862405118	-0.72900396985657	3.33025056800204	11	0	11	0	72	1	71	0.0126208761634798	.	AHRR,AHRR	AHRR,AHRR	HAVANA,HAVANA	0.494246823670827
chr5.154937314	9.15536924819195e-05	0.0540458642058306	0.497479661027953	0.153971286485856	0.0575381703848842	0.0892907907069476	0.00714016352587846	4.17214980325193	-0.488936095718181	-0.166780989002213	-0.0364360062585278	0.0406716924457026	-0.368486070921414	2.99448335442336	0	0	0	4	79	0	83	1	.	GEMIN5	GEMIN5,MRPL22	HAVANA,HAVANA	0.471645472623569
chr5.149735523	0.000103196290495291	0.512460597655089	0.320491039222831	0.257688910439913	0.252209108500933	0.147861231022169	0.0526644193329464	3.93751338091908	-0.163307603313805	-0.2519608429853	-0.0287899776187674	0.0249103611457041	-0.321538518514089	2.35389913857921	6	1	7	0	76	3	73	0.891573873590823	.	PPARGC1B	PPARGC1B,MIR378A	HAVANA,ENSEMBL	0.48478333719002
chr5.964539	0.000120967568204421	0.104030367408995	0.197899210519844	0.021432180445713	0.0063311226458646	0.00886480645690713	0.00145693552583256	4.10475398634262	-0.446989966029556	-0.350300471991095	-0.0636087115745326	0.061155262017016	-0.596601462267862	3.76675670650961	5	1	6	0	77	6	71	0.683988811063932	.	.	.	.	0.494246823670827
chr5.132778094	4.39392915626657e-05	0.510345963854339	0.901929632218121	0.138822467705148	0.0183924311646094	0.0281541998970514	0.00010229224660516	-7.23915681583216	-0.16028814399052	-0.0296335469946203	-0.0376176415904616	0.0500881902879772	-0.467341057932747	4.48738859411316	0	1	1	8	74	0	82	0.65060240963856	.	SEPT8	SEPT8	HAVANA	0.438819472515461
chr5.140787570	0.000169122202212239	0.90936906176556	0.537722005573604	0.108458710769578	0.00801722248802257	0.0003983683061544	0.000183432332485453	3.86756482581909	-0.02754826718644	0.150788011696882	-0.0407887018417239	0.0562668640279146	-0.781330218589421	4.26142776554451	1	0	1	2	80	0	82	0.999999999999994	.	AC005609.5,PCDHA1	AC005609.5,PCDHA1	HAVANA,HAVANA	0.495426851962849
chr5.86466772	0.000190975994061187	0.365041509665657	0.353074770769663	0.562830631406397	0.00318234153814877	0.0305610737339437	0.000365944490188045	6.78218204824065	-0.234117848798883	-0.248840654495669	-0.0156456600627409	0.0680990971018828	-0.504015970474117	4.14852315799928	11	1	12	0	71	31	40	0.79858095342848	.	.	.	.	0.505487440609796
chr5.134562074	2.84880972458949e-05	0.259675812141346	0.281467720691503	0.524050849993892	0.0531205730806175	0.0236452334929187	0.000248732976820406	3.46030459945097	-0.267937587906531	-0.262087486436051	-0.0166816931805776	0.0403057565088663	-0.477287286608916	4.30898142654785	4	2	6	0	77	3	74	0.683988811063932	.	JADE2	JADE2	HAVANA	0.407387145349685
chr5.891294	7.34744154305287e-05	0.494517743888838	0.771024382182409	0.0479749375390326	0.00654798887847405	0.139745267687017	0.105243658567424	2.70715808018921	-0.161883695730778	0.0734313130081096	-0.0502784975019413	0.0576099658632051	-0.315035120225475	2.05818390676838	15	0	15	0	68	2	66	0.194130297426643	.	BRD9	BRD9,TRIP13	HAVANA,HAVANA	0.469575048973735
chr5.5651980	8.02886346373079e-05	0.0720853029141327	0.203359751483042	0.443900082581109	0.0200699754994776	0.06559208599272	0.00164902487393229	2.59272236975709	-0.447081016439171	-0.321093862875821	-0.0196261311606954	0.0492328143263134	-0.395300206242449	3.49752961777598	1	0	1	0	82	0	82	0.65060240963856	.	.	.	.	0.469575048973735
chr5.2094085	0.000268673100051261	0.318510005622124	0.991181891263163	0.334253777635739	0.233002800281491	0.00202670701806668	0.00248481705454688	3.15133255339936	-0.247251005931057	0.00272601017335122	-0.0259103904011562	0.0260970260326392	-0.690540574676135	3.98969491616993	7	1	8	0	75	6	69	0.520712840830806	.	AC124852.1	AC124852.1	HAVANA	0.516369716889481
chr5.66828674	0.000301712871063979	0.936137896558231	0.929363289968572	0.612862249085506	0.0582785947389356	0.0470289358473736	0.00660839143995171	-22.1576087668796	0.0201828608803537	0.0219275114134015	-0.0134668009416058	0.0412023116409377	-0.433279751808384	3.06759392068988	0	0	0	50	33	0	83	1	.	MAST4	MAST4	HAVANA	0.526357257657484
chr5.1552992	0.000192101201313258	0.846993394921459	0.413558388169742	0.647089763170393	0.00656588778615241	0.00662425267586749	0.000261249182571377	2.67126832323579	-0.0483358041832008	0.205497170823396	-0.0120742044150868	0.0614910234426337	-0.605749314424536	4.14510117161273	8	0	8	0	75	2	73	0.721713320782256	.	.	AC091849.2	HAVANA	0.505487440609796
chr5.142977558	0.000235239925183277	0.307643455011059	0.846301221161368	0.186245588694509	0.0401124853255588	0.0159655125280459	0.000206474201770826	-2.31886215580305	-0.257439762283129	-0.0508701272234973	-0.0370645662909097	0.0450091603004718	-0.548882901644815	4.42698223950044	10	0	10	1	72	0	73	0.255960624260205	.	ARHGAP26	ARHGAP26	HAVANA	0.508412951806353
chr5.125197055	0.000195194856842843	0.300467432371369	0.237528175256098	0.374995545096731	0.166121932648914	0.0041197251894735	0.00439461818168785	3.63535021360881	-0.260802423972795	-0.306389548709019	-0.0234793156228323	0.0309152880793798	-0.64045236801941	3.56674271497443	4	0	4	0	79	2	77	0.384719365265941	.	LINC02240	LINC02240	HAVANA	0.505487440609796
chr5.125197051	0.000280970482784135	0.15972117797828	0.192719527045538	0.508244417387427	0.211768672418854	0.00392298786962806	0.0291932497056403	3.1074773950868	-0.36020088540632	-0.336626216420766	-0.0174984494701129	0.0276782615477242	-0.650202792453289	2.85665147608414	5	1	6	0	77	5	72	0.999999999999992	.	LINC02240	LINC02240	HAVANA	0.521646616817087
chr5.98963375	5.16061700186319e-05	0.115909410011426	0.200301096188968	0.0714639181015542	0.0308071214541511	0.00722237369491112	0.000392463406561908	4.53442846236577	-0.390081904157741	-0.326777916996303	-0.0467162194251732	0.0460794341081878	-0.580235952801751	4.02267718978041	3	0	3	0	80	2	78	0.531295915368786	.	LINC02062	LINC02062	HAVANA	0.438819472515461
chr5.134147488	0.000180568118859452	0.676137471852257	0.745823300863395	0.109534496214489	0.0153439686370163	0.00164835268985863	0.00201656110311721	-2.78665406470317	-0.104360566427338	-0.0821448048721479	-0.0422638571587687	0.0528397432739536	-0.704661560954202	3.60735505964355	2	0	2	0	81	0	81	0.999999999999975	.	TCF7	TCF7,SKP1	HAVANA,HAVANA	0.500514265742095
chr5.150801170	8.71870625983502e-05	0.782539867285185	0.272726788159201	0.291919931383421	0.0106118091173331	0.00728404239786705	0.00106617901152848	-8.87835351231622	-0.0695679482660354	0.286302944159206	-0.0279610496891674	0.0559975400501024	-0.588021655516997	3.76389373802609	3	0	3	19	61	0	80	0.309726711724947	.	.	SMIM3	HAVANA	0.469575048973735
chr5.160506821	4.25162311480616e-05	0.575454821834157	0.919675146148031	0.376812459196903	0.0319760875957042	0.0212135440385409	0.000483473523164026	-6.64320734493239	-0.134140297140418	-0.0242939643619746	-0.0225046117967848	0.0452839534901811	-0.487335411106361	3.92019647060099	0	0	0	14	69	0	83	1	.	.	.	.	0.438819472515461
chr5.178144043	0.000183334793066056	0.727914260069298	0.785662929659973	0.68817469295953	0.131422867477423	0.0369662338571693	0.316715393398729	5.67783345877666	-0.0880312969216189	0.0708600638563233	-0.0107102237044833	0.0335997473751497	-0.465733725988593	1.38113927110319	16	0	16	0	67	22	45	0.393824265792791	.	RMND5B	RMND5B	HAVANA	0.501990526953626
chr5.71783343	7.15531365814344e-05	0.439454089088857	0.846582631625828	0.326124095600593	0.0822603695862778	0.00129938005514139	0.00416769622983096	2.91509680403621	-0.189026430165063	0.0489349361989164	-0.025301396981734	0.0378661926836661	-0.710693696122125	3.281164289341	3	0	3	0	80	0	80	0.531295915368786	.	.	.	.	0.469575048973735
chr5.80990716	8.15763117339508e-05	0.124095584768504	0.694962200529832	0.20238749284943	0.0300792858608357	0.292194310414735	0.018142765374974	-4.26247098241392	-0.394628634087761	-0.0989875507223525	-0.0336129251506877	0.0483951981317472	-0.236960584238042	3.2834610161854	15	1	16	2	65	0	67	1	.	RASGRF2	RASGRF2	HAVANA	0.469575048973735
chr5.8458007	0.000310825023679961	0.244318049581996	0.761176998554145	0.0740350658267351	0.0159535711897111	0.022171610889957	0.0380391561032081	-3.31481331961875	-0.312697513109243	-0.0835718621391964	-0.0475841688683626	0.0564969589047427	-0.551331596655579	2.86113370098226	18	1	19	2	62	0	64	0.313898218649726	.	MIR4458HG	LINC02226,AC091965.1,MIR4458HG,AC091965.2,AC091965.5,MIR4458	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL	0.526357257657484
chr5.38468116	1.74593238311875e-05	0.39821661381121	0.396574498679782	0.389721139402932	0.0106562127881113	0.0461222104640748	0.000486681210658236	3.4115647870557	-0.200710255704108	-0.208424222853534	-0.0215319426242299	0.0535925531789193	-0.424035867776222	3.86541934929102	4	0	4	0	79	5	74	0.117979234009208	.	AC010457.1	EGFLAM,AC010457.1	HAVANA,HAVANA	0.341754258918644
chr5.134113883	0.000305089453712028	0.877565579950011	0.973741495151446	0.212802290849075	0.0226776818370056	0.00147575342930383	0.00490496255378534	-9.24336309935636	0.0442417845834299	-0.00959582154461219	-0.0356689734134071	0.0554087718199434	-0.812222386323963	3.4092923446317	2	10	12	32	39	0	71	0.0974456791051594	.	.	TCF7	HAVANA	0.526357257657484
chr5.39219531	0.000115734873047119	0.275734747317244	0.75644654140402	0.0898492546769502	0.00188700770141717	0.000543086450180983	0.000744335143961646	-4.29109167551604	-0.266408734425814	-0.0765631606355549	-0.0444040916745325	0.0685565885201973	-0.782742613639126	3.84477621991629	1	0	1	6	76	0	82	0.65060240963856	.	FYB1	FYB1	HAVANA	0.489690573184503
chr5.31193233	0.000210834705170601	0.16433567680791	0.427961575731628	0.0384214287426195	0.00202734465137986	0.00882417778629942	0.00131234240514543	2.75325782920418	-0.346741324849509	-0.201208722391815	-0.0551320334683465	0.0688752258508456	-0.568973905756723	3.75735293990268	1	0	1	0	82	0	82	0.65060240963856	.	AC113386.1	AC113386.1,CDH6	HAVANA,HAVANA	0.505487440609796
chr5.73627257	2.29912098838068e-05	0.17787088915436	0.750442050412634	0.792199205118844	0.0177701576277766	0.0759103950590189	0.0574550779716195	2.66767009338498	-0.336839599140012	-0.0796324286226758	0.00736026000709515	0.0506394044716265	-0.389170669210966	2.32234372631869	8	0	8	0	75	2	73	0.721713320782256	.	ARHGEF28	ARHGEF28	HAVANA	0.388844499947257
chr5.154479361	0.000269971539894925	0.596604639986215	0.742706867355431	0.400911333062128	0.071136100433423	0.0323510291971572	0.000893270701760286	-31.9760106709983	-0.143883539229125	-0.089358200107036	-0.0241089134473731	0.0426023200451775	-0.498048383617824	4.03798568587289	0	9	9	54	20	0	74	0.135379507188981	.	.	HAND1,AC026688.2	HAVANA,HAVANA	0.516539191334418
chr5.10306836	1.61300030730689e-05	0.252916042815487	0.914816646783927	0.0942420534824401	0.0103602905541307	0.00985643608210029	0.000231754238254306	4.68635958800313	-0.272538451102493	-0.0257188938141313	-0.0426661705799576	0.0538433216576745	-0.544850798047971	4.14958713724122	1	0	1	0	82	2	80	0.65060240963856	.	CMBL	CMBL	HAVANA	0.341754258918644
chr5.142314751	9.10150854199969e-06	0.201438292364696	0.479461041650392	0.749600470397852	0.0181762247082402	0.0127365769794224	0.00625661714598377	5.08097043781614	-0.311721448872573	-0.179817981739516	-0.00834735592102324	0.0506127426978264	-0.545815562800823	3.33830729985915	8	0	8	0	75	7	68	0.160384043386029	.	SPRY4	SPRY4,RF02038,RF02039	HAVANA,ENSEMBL,ENSEMBL	0.321643829545879
chr5.131638022	2.50006733058793e-05	0.312613120655636	0.594916806245856	0.17188182561561	0.0212201110168379	0.044970341893933	0.0152109570872483	5.69490322504877	-0.247472782118677	-0.13470265908741	-0.036135155373818	0.0493768993573254	-0.437738121942317	2.89289702926361	13	0	13	0	70	22	48	0.482613098375984	.	AC008695.1	RAPGEF6,AC008695.1,FNIP1	HAVANA,HAVANA,HAVANA	0.388844499947257
chr5.166083825	0.000168311124256908	0.154226781648071	0.688228440114536	0.849759491655461	0.100784526454388	0.0018154453630755	0.00220376949492517	-3.88857943934444	-0.365112648844089	-0.104476608283319	-0.00548085975900999	0.037590371174785	-0.710478523042135	3.97569340431791	10	0	10	5	68	0	73	0.916456872728902	.	.	.	.	0.495426851962849
chr5.102296669	0.000177745127759218	0.42648722115552	0.959681738426063	0.281406692176236	0.0257481671522707	0.00550764165020079	0.000381376996570561	-26.8709288136429	-0.193717603821277	-0.0124034294384246	-0.0278261834866319	0.0479029870149351	-0.599982576536805	4.09780321526726	0	0	0	57	26	0	83	1	.	.	SLCO4C1	HAVANA	0.497614946163676
chr5.139366584	0.000117670989483359	0.525884523993887	0.866838821497215	0.954075754548866	0.0591902837804415	0.0122689596730222	0.024685452492195	4.48240918364796	-0.162070328688105	-0.0431113613536558	-0.00159890932120704	0.0412673234244623	-0.566233282581297	2.83463533354869	6	1	7	0	76	11	65	0.891573873590823	.	PAIP2,AC135457.1	PAIP2,AC135457.1,SLC23A1	HAVANA,HAVANA,HAVANA	0.492274115658132
chr5.173968378	9.6600405495844e-06	0.56048301988462	0.972101147436165	0.0376794524937819	0.00884564941819332	0.00029145904829741	1.6182949202571e-05	3.00991385179392	-0.133675131221869	0.00829513349737179	-0.0511557917833985	0.0531321762777843	-0.775307172130224	4.86009111778794	2	1	3	0	80	1	79	0.531295915368786	.	.	.	.	0.321643829545879
chr5.77282448	6.19341399256631e-05	0.795221004506378	0.629211904766043	0.0865224686566698	0.0165190428955251	0.0103510179274	0.000976895576703202	-4.05027580059247	-0.063385169351528	0.116046524018238	-0.043990030930007	0.0519400532442067	-0.538054921440048	4.00035313542808	3	1	4	11	68	0	79	0.384719365265941	.	AC022414.1,PDE8B	AC022414.1,PDE8B	HAVANA,HAVANA	0.451611073582901
chr5.758077	0.00013918106417674	0.204450284825541	0.753805020942862	0.185176159948424	0.00736418199143952	0.00385365883609284	0.000125687519507204	-5.07489265060412	-0.315742934172728	-0.075715263881144	-0.0337534906213212	0.0573442977683813	-0.62582274588516	4.67051303953264	0	3	3	5	75	0	80	0.769908903908311	.	ZDHHC11B,AC026740.3	ZDHHC11B,AC026740.3	HAVANA,ENSEMBL	0.494246823670827
chr5.149579072	0.000240660097725599	0.173903025408015	0.23973637830799	0.243418551069653	0.0244998614867735	0.0708050877701412	0.00139296216618341	-3.14322626857093	-0.347210491069759	-0.309469872722706	-0.0336105805437756	0.0496634185165088	-0.418695226604771	4.00311836228655	11	2	13	3	67	0	70	0.151133500089228	.	ARHGEF37	ARHGEF37	HAVANA	0.509074760390845
chr5.1124597	0.00028480192252502	0.404824626740976	0.299546680583261	0.478984714857351	0.00689967155204563	0.0356073136552259	0.00177431896573097	2.99369282609059	-0.229387702138016	-0.292547955841681	-0.0191311397676374	0.0621340379172547	-0.500422065400235	3.75828389373125	10	1	11	0	72	7	65	0.609363252947315	.	.	.	.	0.522841236925022
chr5.76952929	3.48193740905961e-05	0.730706438204643	0.534131867634539	0.0681463446372734	0.00700492653437596	0.0073831122035057	0.00176870051601021	-3.15549588938687	-0.0825476300214976	0.151834041904762	-0.0463656571638678	0.0569982374272905	-0.566024835904763	3.45331366719148	0	0	0	0	83	0	83	1	.	.	RNU6ATAC36P,CRHBP	ENSEMBL,HAVANA	0.428793141509972
