methyl	BMI.p	arm.p	int.p	BMI.p2	arm.p2	arm2.beta1	arm3.beta1	BMI.beta1	arm2xbmi.beta1	arm3xbmi.beta1	arm2.beta2	arm3.beta2	BMI.beta2	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	BMI.fdr	arm.fdr	int.fdr	BMI.fdr2	arm.fdr2
chr5.97542171	0.000414295205338931	5.34316680172512e-05	0.000289218784622031	0.210410599155274	0.0253340194747625	0.0837701316922399	0.479033557436517	0.00342716242115955	-0.000961223334933211	-0.0177576767182584	0.055917856097578	0.0164462943796367	-0.00279724825126943	3	0	3	0	96	25	71	0.508367920739053	.	LINC01340	LINC01340	HAVANA	0.307872127505569	0.08830632978152	0.400992258419585	0.993473217830565	0.570615919228343
chr5.127073427	0.00276375945650095	2.21077283203513e-06	0.00108679215407135	0.527139275893586	0.000375429790662239	0.0589619532050631	0.277341738056136	0.00326733435405378	-0.0027301603790372	-0.00944892759001544	-0.0117599778074976	0.0322821621894675	-0.00075753559043653	6	2	8	46	45	0	91	0.999999999999975	.	C5orf63	C5orf63,AC005915.1	HAVANA,HAVANA	0.527360760904393	0.0181693145690045	0.545166540726345	0.999952590254861	0.189121338287337
chr5.19142004	0.00482839399890312	4.94666631945152e-05	0.0185335843880341	0.0330491154663173	0.000389692991287248	-0.154546292948578	-0.135023438250302	-0.00579506958625712	0.00566798449692684	0.00636603489882094	-0.00788938991853404	0.0343080764303651	-0.002281053847197	13	7	20	0	79	49	30	0.0439745211650269	.	AC106744.1	AC106744.1	HAVANA	0.597474749809189	0.0848228291472775	0.867401863457649	0.944000701882155	0.190891872130314
chr5.134767002	0.00162359887369341	2.00921615792657e-06	0.000891430206628942	0.311492307979232	0.000470786419680074	-0.241564185259412	-0.0485403317762322	-0.002574608446322	0.00909547895182873	0.00311905923870836	-0.00765870809810095	0.0353507656687311	0.00117777383221268	11	5	16	0	83	58	25	0.16737979366693	.	DDX46	DDX46	HAVANA	0.459931019235879	0.0177620467266673	0.522186927333863	0.997174858538169	0.203161799163276
chr5.134070796	0.448464626589479	6.14443944762599e-06	0.345641232857713	0.468172607839	1.15483265772979e-06	-0.0603137605892893	0.0597069278321555	0.000186884025397229	0.00309150992364378	-0.000352631573850076	0.0169432412552234	0.0502263338253382	0.000764441429996842	8	8	16	60	23	0	83	0.0729901725838086	.	.	.	.	0.999998861280332	0.0318579507073593	0.999989862604799	0.999648588187554	0.0120192717205606
chr5.133394734	0.114022686772618	4.70820787210786e-05	0.178008079948834	0.117707234036814	2.43697897937227e-05	0.0773999664170236	0.139200505776848	0.000759993099602865	-0.00290193932712606	-0.00842356224887375	-0.000995953740132374	-0.0836329775613813	-0.00311017168153549	18	2	20	0	79	35	44	0.950250621224171	.	FSTL4	FSTL4	HAVANA	0.979354202817347	0.0828056940722347	0.999989862604799	0.983580348871226	0.0647427056678
chr5.94569838	1.64371399688205e-05	2.54787668477084e-06	3.12702738166554e-05	0.0657417209458082	0.0126512677059123	-0.0299267158865382	0.179872032087953	0.000527947217680988	0.00123784972467479	-0.00787815812792351	-0.00125654547445846	-0.0255747513723343	-0.0018365367521981	1	2	3	0	96	27	69	0.773693169863994	.	KIAA0825,MTCYBP35	KIAA0825,MTND5P12,MTND6P3,MTCYBP35	HAVANA,HAVANA,HAVANA,HAVANA	0.082659863579044	0.0197632665111687	0.210870646097172	0.969658049253303	0.489208215443283
chr5.141619302	0.652643603011698	6.23519063147781e-06	0.665609539187354	0.362608677076425	4.72676083865515e-07	0.0204716003978429	0.00850788616667019	6.32361786409133e-05	-0.000461934170311013	-0.000367907595940251	0.00862409129100951	-0.00106149980861821	-0.000205056698116029	0	14	14	69	16	0	85	0.00451919327314705	.	AC008781.1	DIAPH1,AC008781.1,HDAC3	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0318579507073593	0.999989862604799	0.99839631615147	0.00769588267939822
chr5.43017901	0.268810916572378	3.45583994411567e-05	0.199876229332295	0.402300331476172	1.48636394827095e-05	0.069547929645812	0.0209254901907805	0.00068775673354143	-0.00206170534447124	-0.000768137716153278	0.0173938295123802	0.00150065780677958	-0.000413704908147423	1	12	13	71	15	0	86	0.217368551069918	.	AC025171.1	AC025171.1,AC025171.3	HAVANA,HAVANA	0.999998861280332	0.0707581253759447	0.999989862604799	0.999118608557128	0.0506050916469367
chr5.54985609	7.71161924828203e-06	9.22075292104043e-06	0.000242779737791778	0.00394346446001882	0.00615324853997054	0.000950130115690103	-0.0686141846877879	-0.000101440965070751	0.000260436490954594	0.00304725700919915	0.00866186165563822	0.0111161993884921	0.00111335261174336	0	7	7	73	19	0	92	0.112813152846242	.	ESM1	ESM1	HAVANA	0.0625161543238889	0.0387798219647194	0.383879819765526	0.826872621649487	0.413189797718542
chr5.81233502	0.718556919853802	2.42344572409553e-06	0.58656108834974	0.595785768924437	2.01440760145501e-07	0.0354847416649618	0.0388831503836383	0.00078004818769207	-0.000394821694556909	-0.00138380762642744	0.0248983835501627	0.00258619320699367	0.000295789279772908	4	14	18	65	16	0	81	0.0534887518755949	.	CKMT2-AS1,CKMT2	RASGRF2,CKMT2-AS1,CKMT2	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0192521455188965	0.999989862604799	0.999952590254861	0.0047322261932621
chr5.50969934	0.998232172555895	1.41469937838465e-06	0.983248022446431	0.965529316881638	5.25597151332815e-08	0.00791545998032214	-0.00101285238737088	5.06189605914241e-06	-5.4533944116574e-05	1.65144994274951e-05	0.00653099095630477	-0.000598744651530419	-6.92173893950339e-06	0	17	17	67	15	0	82	0.082327021167525	.	LINC02106,AC008808.1	AC008808.2,LINC02106,AC008808.1	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0148176964515618	0.999989862604799	0.999952590254861	0.00221617769322481
chr5.102865717	0.0171256900754936	7.96259395873462e-06	0.0685740560977919	0.031736411512456	1.2361637599133e-05	-0.0361137557550145	0.00286067453780437	0.000125781337929117	0.00206525047779684	-6.43586655396418e-05	0.0161878740118131	0.00156709552041625	0.00097368736486017	0	13	13	71	15	0	86	0.00755993470671451	.	PAM	PAM	HAVANA	0.774878093347124	0.0363720896426218	0.980734023761213	0.94357847171719	0.0464106958951029
chr5.50970033	0.996487480748927	2.3547112358582e-05	0.974558103065308	0.943031342742872	1.15334908085134e-06	0.0236223446377178	-0.00537916507480578	-7.83489905712409e-05	-8.93029988548102e-05	0.000186847955996989	0.0213471972450886	-0.0004841886169136	-3.69300527100472e-05	7	12	19	64	16	0	80	0.0275520477510439	.	LINC02106,AC008808.1	AC008808.2,LINC02106,AC008808.1	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0589605259914794	0.999989862604799	0.999952590254861	0.0120192717205606
chr5.181115318	0.00590056981075539	1.22933196345527e-08	0.0298296601830659	0.0235473872606393	5.42452267866843e-08	-0.0932142842679203	-0.0930726142717992	-0.00270751783765339	0.00267997830084694	0.00267492036050609	-0.0240918558014664	-0.0236570736054267	-0.0011563623495587	0	11	11	69	19	0	88	0.00831385014797076	.	AC008620.2	AC008620.2	HAVANA	0.628931747390634	0.00114003824212134	0.917389533137374	0.930470878469463	0.00223006602551269
chr5.141373820	0.0204145997486453	2.54649475683847e-05	0.0723330479435515	0.0368880213264465	3.80199438446243e-05	-0.0819866069744046	-0.084316447393713	-0.00251436428565911	0.00238432341581104	0.00250379386970999	-0.020213695347334	-0.0185911160971362	-0.0011377278577704	3	9	12	72	15	0	87	0.0723126724008626	.	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0.799367102322148	0.0610383539356252	0.98334669452244	0.950115799222227	0.0785333872870578
chr5.146874285	0.000183244977558606	3.52309621530736e-05	8.26192190143861e-05	0.352573527695728	0.0548862225657864	-0.670151691355318	-0.357351849750912	-0.0144276623449532	0.0251506849716694	0.0149795705207082	-0.0266525307905601	0.0351154367820241	-0.00245091141256434	4	1	5	0	94	3	91	0.222913103484382	.	PPP2R2B	PPP2R2B	HAVANA	0.231439391844571	0.0715246380077349	0.280706136738603	0.99839631615147	0.669520454065362
chr5.55552531	6.64904051086384e-08	1.01310764447492e-06	1.36134996046369e-07	0.0648589701690537	0.528611652620906	-0.311057022184347	-0.334034149897357	-0.0103673739666794	0.0120781868638848	0.0132193160797922	0.00166546238982002	0.0130711718583219	-0.00228239681257286	4	2	6	0	93	38	55	0.670708356766028	.	AK4P2	AK4P2	HAVANA	0.00522831811081602	0.0127631026619066	0.0223864879953519	0.969376929673292	0.93615902737192
chr5.119268213	0.185406627869682	4.1369461345811e-05	0.0972910366828233	0.693389042810232	4.33131631414165e-05	0.047401521553601	-0.0309374438986811	0.00012417864324626	-0.00228038812446688	0.00213943875935245	-0.010622257476923	0.0247111432973953	0.000335936287916684	0	9	9	61	29	0	90	0.0800412821588537	.	.	TNFAIP8	HAVANA	0.999998861280332	0.0773939788728965	0.999989862604799	0.999952590254861	0.0840770422472565
chr6.26328175	0.907638988959739	9.01359411551584e-06	0.759546797487489	0.981152704574318	5.90207899233154e-07	0.00547817617247745	0.00692678835184078	1.21043100856178e-06	0.000271903829846007	-0.000214302099969199	0.0122741588362258	0.00124871776929522	6.55724219603789e-06	0	12	12	64	23	0	87	0.00735877331097936	.	AL021917.1	AL021917.1	HAVANA	0.999998861280332	0.0382016794127836	0.999989862604799	0.999952590254861	0.00823388217158641
chr6.169659758	0.0549215077245186	1.1628558687145e-06	0.02418503032841	0.699035475190276	6.82845507248375e-06	-0.0660795147767059	-0.165520169627768	-0.00215896896936801	0.00292648759187151	0.0051154859164573	0.00990901845803859	-0.0311667759915978	0.000328420142198966	11	7	18	0	81	59	22	0.034597785525549	.	AL031315.1,WDR27	AL031315.1,WDR27	HAVANA,HAVANA	0.914479875001283	0.0135619756365801	0.895319375878062	0.999952590254861	0.0337295900425561
chr6.10747428	0.0146343168083693	2.19069183444594e-05	0.0418515404470377	0.0466910344820413	6.15805443076997e-05	0.0186287465612389	0.021898825574368	0.00110600700107122	-0.0010233541837643	-0.00116493180137469	-0.00769380985433262	-0.00856328995531025	0.000441246762445067	0	9	9	75	15	0	90	0.0185478073536433	.	AL024498.1	AL024498.1,TMEM14B,AL024498.2	HAVANA,HAVANA,HAVANA	0.752877860545117	0.056553311544638	0.948871116353375	0.958131440299269	0.096301607755495
chr6.111258938	0.911938146659216	9.56203866787858e-06	0.945995127364111	0.51145426947458	4.6015230843943e-07	0.014816085881485	0.00678873318824035	0.000264952665729898	0.000223570981026471	-0.000160247992207657	0.0205276893996674	0.00272263561733583	0.000302434994015716	0	13	13	69	17	0	86	0.00534020875266172	.	AL360227.1	AL360227.1,MFSD4B	HAVANA,HAVANA	0.999998861280332	0.0394399209262986	0.999989862604799	0.999952590254861	0.0076433297073129
chr6.148384543	0.0011415661069893	4.684732530727e-06	0.000962042688571093	0.174506539920386	0.000796036602950278	0.333694410478384	0.239400389432523	0.00533593517333287	-0.0153817507468581	-0.00964509076528103	-0.0614839484270296	-0.0136794892696593	-0.00246992874451095	1	0	1	0	98	12	86	0.999999999999961	.	SASH1	SASH1	HAVANA	0.414392784970507	0.0282187867022014	0.531055637628408	0.990001671828587	0.235872248491652
chr6.7540815	0.878869771280648	2.26922806811254e-05	0.747209882747382	0.758105946962795	1.63889291632961e-06	0.041159478377525	0.0276676360056178	0.000372259095827999	-0.000701339609232324	-0.000973450131490258	0.0229811318201695	0.00196498290734292	-0.000163602125503801	1	14	15	68	16	0	84	0.00273116437179865	.	AL031058.1	AL031058.1,DSP	HAVANA,HAVANA	0.999998861280332	0.0576753248799151	0.999989862604799	0.999952590254861	0.0146801873205468
chr6.26043395	0.907920928861702	8.31160909694842e-06	0.764543000675883	0.910451934448402	5.33375852275978e-07	0.00150469864668774	0.00226331630851123	-2.60399109202572e-05	9.70155183882026e-05	-6.87024173534412e-05	0.0039619526195083	0.000529447268739605	-1.07116193159001e-05	0	13	13	65	21	0	86	0.00755993470671451	.	HIST1H2BB	HIST1H2BB,HIST1H2APS5,HIST1H3C	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0368406584423778	0.999989862604799	0.999952590254861	0.00797170724131888
chr6.15522812	0.07184451154347	6.61114500680727e-07	0.0986329121871761	0.129625827040862	5.79963821326102e-07	-0.0481100289799016	0.0377613224799927	-0.000377200266564802	0.000713164041554901	-0.00292276400860967	-0.0306660304653527	-0.0385247231492933	-0.00116403833855591	3	2	5	0	94	45	49	0.100097081862063	.	DTNBP1	JARID2,RF00001,DTNBP1	HAVANA,ENSEMBL,HAVANA	0.941327945190286	0.0107639455613654	0.999989862604799	0.985527201750149	0.00822165212581677
chr6.121682849	0.00805666486203078	4.06468582202348e-06	0.284185936096695	0.00237039471757738	9.62463101917786e-07	0.0636604267850198	0.0242351838186127	-0.00177957994719656	-0.00488920488649855	-0.00194611624925986	-0.0619502206153568	-0.0270537962983374	-0.00387360956796639	6	0	6	0	93	38	55	0.434845363823343	.	.	RPL23AP48,AL603865.1	HAVANA,HAVANA	0.670860846373011	0.0259073779084013	0.999989862604799	0.790951668970218	0.0109557830472829
chr6.3154856	0.0083989476457491	2.59547896350692e-05	0.00365848589785566	0.501117343998993	0.00103430192943663	0.34434698245403	-0.129128110600785	0.0029859293144715	-0.0116347357503499	0.00424582345482179	0.0499338765982789	-0.0194269584974205	0.00138048425320063	2	0	2	0	97	9	88	0.199340342197489	.	TUBB2A	BPHL,AL031963.1,TUBB2A	HAVANA,HAVANA,HAVANA	0.675445329332235	0.0612059574676381	0.685407989924979	0.999952590254861	0.255545454787192
chr6.27871922	0.216742206695517	5.10618994453151e-06	0.182185134514135	0.311188727289247	2.24886784530082e-06	-0.0142464314388329	-0.00128589276389724	-4.81209535418241e-05	0.00093022543913464	3.86335067122507e-06	0.00947330517887185	-0.00109882065391691	0.000265689613427963	0	15	15	66	18	0	84	0.00273116437179865	.	HIST1H3I	HIST1H1B,HIST1H3I,HIST1H4L	HAVANA,HAVANA,HAVANA	0.999998861280332	0.0292570984287658	0.999989862604799	0.997174858538169	0.0182173029431111
chr6.27288254	0.046179031808715	2.87325018103108e-06	0.0422785671839483	0.208827565765702	7.75196290629854e-06	-0.0266318482807265	0.0183780208611934	0.000101703209745463	0.00175922809006233	-0.000456872528891206	0.0182129876156574	0.00666646980489254	0.000488798978015989	0	9	9	64	26	0	90	0.00195857872993638	.	POM121L2	POM121L2	HAVANA	0.896989943582569	0.0210931581024263	0.949302464284423	0.993408541358186	0.0358078191513855
chr6.108115316	0.172442383002711	3.27985617250728e-06	0.32544875154266	0.0980247668354655	6.42000735248534e-07	0.0953130425886416	0.0709167374292739	0.00299494134388021	-0.0035972570465416	-0.000942045510940514	0.00234902714651547	0.0457817400355972	0.00161237605748549	8	4	12	59	28	0	87	0.68689411207705	.	OSTM1	OSTM1	HAVANA	0.999998861280332	0.0224207009850714	0.999989862604799	0.980063439510401	0.0085831479273736
chr6.99607076	0.00380390015657688	6.20893346551867e-06	0.00879597675557597	0.058132551959374	0.000113520084581561	-0.0818902446123544	-0.0346049197491127	-0.000374456459320555	0.00354628024761904	0.000866408136397742	0.00910296313217689	-0.0118087742188394	0.000945419564495594	0	16	16	62	21	0	83	0.0994047761064143	.	PRDM13	PRDM13	HAVANA	0.566073090062872	0.0318579507073593	0.785415730406049	0.966510647381045	0.124367870252305
chr6.15961169	0.0103057003425353	4.74022114696981e-05	0.00556110925553855	0.366044608288651	0.00120133448443427	-0.157130186660803	0.00747643840883719	-0.00113679410207108	0.00579486115795758	0.000502708313965919	-0.00910965424279052	0.0209386658442843	0.000765693472273538	1	1	2	0	97	38	59	0.532467532467543	.	.	.	.	0.704843861580592	0.0830135897910011	0.729174625356726	0.99845412944903	0.26734820338628
chr6.6005037	0.272818792161524	3.45438753321619e-05	0.222634177869936	0.347950053965427	1.29229542270915e-05	0.0714441339244276	-0.0361382068472113	0.000154711528005272	-0.00294626644917688	2.96232030490104e-05	-0.00428404606645539	-0.0356187591542014	-0.000770793943880714	5	7	12	51	36	0	87	0.115284956659581	.	NRN1	NRN1	HAVANA	0.999998861280332	0.0707581253759447	0.999989862604799	0.998322991398967	0.0470153371427406
chr6.27288596	1.11259887505401e-06	2.5073167574102e-06	5.18959596662902e-05	0.00282746158675859	0.00770634553842177	0.0344434121931789	-0.166736310421364	0.000664447450884939	-0.0011036913922173	0.00750372700219203	0.00808324861402083	0.028697314848179	0.00286894484827296	0	1	1	50	48	0	98	0.999999999999961	.	POM121L2	POM121L2	HAVANA	0.0250629356972834	0.0195408266224565	0.243132275333096	0.802241161413592	0.437059013918945
chr6.30466253	0.733407156620511	9.51259774262258e-06	0.538939824866378	0.829937899606398	1.01980476126266e-06	0.0784429151855149	0.0494555133512614	0.000921583708995927	-0.00197296424333478	-0.000444024020069156	0.0281440606086281	0.037878275549652	0.000165862972043277	0	4	4	69	26	0	95	0.03427712853339	.	.	TMPOP1,SUCLA2P1	HAVANA,HAVANA	0.999998861280332	0.0394399209262986	0.999989862604799	0.999952590254861	0.0113144724280399
chr6.168309133	0.917038758385501	4.52088443964863e-05	0.859421867149664	0.646908168771653	2.95905158384717e-06	0.0187703276393871	0.022011069611684	-0.00169135710459041	0.00176302961934663	0.00152784021489291	0.0641257568464857	0.0620764940541563	-0.000649105966866148	7	1	8	0	91	44	47	0.898676570428702	.	DACT2	DACT2	HAVANA	0.999998861280332	0.081112618822658	0.999989862604799	0.999952590254861	0.0211563568399155
chr6.157299979	5.6999993329941e-08	4.61456887282394e-07	4.40896482911442e-06	0.00267325365596808	0.0197830761099628	-0.0815708251110607	0.280300214517419	-0.00043777907078091	0.00233034435805671	-0.0123716606566601	-0.0268402818481388	-0.0441204366624079	-0.00468098929309192	15	3	18	0	81	37	44	0.487828241418642	.	TMEM242,LDHAL6FP	TMEM242,LDHAL6FP	HAVANA,HAVANA	0.00520737055730749	0.00903374920862439	0.0993184556278782	0.802079786270131	0.541459069137576
chr6.71588730	3.51021465931974e-07	1.84127348873623e-06	3.84534119548511e-07	0.11947035599363	0.391350304131399	0.58853666172928	0.663584342271089	0.0189071434689651	-0.0233476577840173	-0.0246488750907431	-0.0238261977902801	0.0066785289953457	0.00372775731703739	8	3	11	20	68	0	88	0.726605485496472	.	.	KRT19P1	HAVANA	0.013423983308998	0.0166203176720164	0.0391587751920183	0.984123209326003	0.904769699318665
chr6.27147271	0.00418578752269845	4.3722438501306e-06	0.00140042105713512	0.795063027708541	0.000570717066257183	0.0140091272707064	-0.00282851696917825	5.22378962649816e-05	-0.000436084093346503	0.000172684153212156	0.00291370170109434	0.00167398755534685	-1.98104465652746e-05	0	12	12	72	15	0	87	0.106776960015203	.	HIST1H2AH	HIST1H2BK,HIST1H2AH,MIR3143	HAVANA,HAVANA,ENSEMBL	0.578504315679017	0.0273378785977255	0.570841021954798	0.999952590254861	0.212923209987915
chr6.28861988	2.29472325428854e-06	3.46065457805369e-07	2.07882959792973e-05	0.0161027974818697	0.00404032668434463	0.0406249332334176	0.289878379971083	0.00126574834146031	-0.00148664849799792	-0.0126097261503655	-0.00201280704164818	-0.0435662413389512	-0.00346098949520428	16	2	18	0	81	45	36	0.219517378194731	.	LINC01623,RPL13P	LINC01623,RPL13P	HAVANA,HAVANA	0.034034210459284	0.0081267534719013	0.187829450121559	0.911464560113949	0.373468094109292
chr6.31902649	0.0213570933315238	1.01206924289887e-06	0.0947896959777259	0.0281606030924415	9.66040295868557e-07	-0.0105394944802965	-0.000235826675299265	8.22069997829507e-05	0.0006460237192023	1.1176660376391e-05	0.00575158280112889	-0.000132525158994552	0.000328835350290191	0	9	9	75	15	0	90	0.0328328336134138	.	C2	EHMT2,C2,ZBTB12	HAVANA,HAVANA,HAVANA	0.805869509331816	0.0127631026619066	0.999230703123644	0.937586612162037	0.0109557830472829
chr6.57853877	0.944043701811432	2.49812925580467e-05	0.98952988930977	0.543113797540405	1.25460734015068e-06	0.015515393886915	0.00111853134828593	-0.000163075702717272	-0.000103052035983917	-1.01370635716664e-05	0.0128972206858124	0.000856815074031439	-0.000209684279626881	0	11	11	72	16	0	88	0.0308473107619432	.	.	AL021368.3	HAVANA	0.999998861280332	0.0603231451763677	0.999989862604799	0.999952590254861	0.0128143957278634
chr6.138693738	0.388204743987252	9.16966614227203e-07	0.402223916592636	0.272554656753517	1.23119409604641e-07	0.0679171938699108	-0.0165118078349567	0.000539368308697377	-0.000897173982916566	0.00173770365882883	0.0461546474853568	0.029580503172724	0.000915088878223121	12	7	19	48	32	0	80	0.00516602192543424	.	AL590617.2	NHSL1,AL590617.2	HAVANA,HAVANA	0.999998861280332	0.0125856662845827	0.999989862604799	0.996567763705048	0.00355195824726998
chr6.160679424	0.000208185759189823	7.42569625045641e-09	0.00014985867875629	0.201718501354365	1.95421259460892e-05	-0.0595096556619404	0.0814919162630471	0.000529653406310996	0.00351366795393873	-0.00233248577577929	0.0298171580856697	0.0212530679336946	0.000816382279456864	5	7	12	62	25	0	87	0.00196587568695602	.	.	AL109933.2	HAVANA	0.242556440880748	0.000814070664148452	0.335324697732495	0.992842405852881	0.0595105866590839
chr6.160069989	2.31463426731964e-06	2.26654397185642e-05	2.9341578969436e-05	0.00999601131001676	0.090135230566057	0.0800269848157364	0.269040980294519	0.00162206698304455	-0.00299180166031269	-0.0111295256488723	0.00130431023000412	-0.021042742850558	-0.0029920018445615	1	0	1	0	98	36	62	0.999999999999961	.	IGF2R	IGF2R	HAVANA	0.034034210459284	0.0576753248799151	0.206701585507615	0.881240061468117	0.733402346378458
chr6.107824243	0.241486367482937	1.20246306123647e-05	0.1446726860722	0.573417936317199	7.50438077344834e-06	0.118636725843817	0.0292060185696872	0.00123453987882801	-0.00354354090564543	-0.00126222394266635	0.0264766102021163	-0.0051027599773295	-0.000424865865121854	7	10	17	63	19	0	82	0.00109447706288987	.	SCML4	SCML4	HAVANA	0.999998861280332	0.0430326643144177	0.999989862604799	0.999952590254861	0.0350553764556535
chr6.30481304	0.0314108997409027	1.71766311791979e-06	0.0311234710807679	0.181284155554377	7.11400052222543e-06	-0.0414575616755772	-0.00657139576055961	-0.000139311890292387	0.00217452139237331	0.000198089722469027	0.0141026082907841	-0.00119812268455029	0.000527893436325882	0	15	15	69	15	0	84	0.0318237044056345	.	.	RANP1	HAVANA	0.853770580060031	0.0162327903894742	0.920880664903706	0.99087342057103	0.034508841359188
chr6.130017345	7.56787651195953e-07	1.78250834576006e-05	1.60738669795262e-05	0.00701935481221146	0.129321105911621	0.0763423492080977	0.405808971635427	0.00210357488806446	-0.00321297935868727	-0.0168935973699232	-0.0114762733151672	-0.0374578645872903	-0.00488657581246701	11	1	12	0	87	27	60	0.366415917218984	.	L3MBTL3	L3MBTL3	HAVANA	0.021359020601189	0.0509776616790131	0.17551723142345	0.858418930253975	0.778375548469845
chr6.159000496	0.529070804868182	2.01843380449414e-05	0.569807953284207	0.293659559263108	2.09534106738582e-06	0.0425478797698791	0.000157891397925441	-0.000137421107933525	-0.000970212852226153	-1.6595981773875e-05	0.0176531954960699	-0.000220151032359764	-0.000459144023731324	1	14	15	69	15	0	84	0.0318237044056345	.	AL035530.2	RSPH3,AL035530.2	HAVANA,HAVANA	0.999998861280332	0.0543286706446551	0.999989862604799	0.996567763705048	0.0173148140576104
chr6.169214364	2.74897458162111e-07	5.45775256904657e-06	6.0056712670631e-05	0.000827751456339616	0.0156594062961087	0.0103185940293647	0.246050290686206	-0.000582296883855054	0.000139019699829039	-0.01034995475095	0.0113798404717703	-0.0254376097816598	-0.00434048860234777	16	1	17	0	82	50	32	0.630122448696589	.	BX322234.1	BX322234.1,THBS2	HAVANA,HAVANA	0.013423983308998	0.0301195974042491	0.260010773265462	0.7067402962632	0.513276043396197
chr6.26743719	0.00994823253570933	3.15537462547416e-05	0.00352259507435269	0.818552923780696	0.00141276421555082	-0.0263431954603372	-0.0982500599893564	-0.00147747372269309	0.000267361446592026	0.00351852263073102	-0.0183893856013482	-0.00580189417688727	-0.000119481924580299	2	10	12	61	26	0	87	0.00818812424438092	.	.	.	.	0.699380183548976	0.0683517511952037	0.679811241157495	0.999952590254861	0.280161537704589
chr6.108115949	0.298388413219671	1.41403280356428e-05	0.213637428752726	0.445215381102965	5.29734527989336e-06	-0.046678645857887	-0.0377072824710175	-0.000855331189817571	0.00130731967514448	0.000960489388618881	-0.0133693792614285	-0.0123698812764308	-0.000238165442608925	1	12	13	70	16	0	86	0.0275392023355836	.	OSTM1	OSTM1	HAVANA	0.999998861280332	0.0454156680715551	0.999989862604799	0.999490217788451	0.0302469770508711
chr6.27592212	0.0016590617413826	3.23056004640532e-05	0.00705691941169105	0.0283865427920813	0.000679667706621117	0.015598493791357	-0.0353443730880354	9.73957978378824e-05	-0.000238094696020364	0.00170905225693017	0.010218845128156	0.00916555118416683	0.000663623441174091	0	10	10	67	22	0	89	0.00573630778813511	.	.	RNU6-471P	ENSEMBL	0.462077323300988	0.0684592725359593	0.758208152019954	0.937663435287541	0.224586757155765
chr6.136823143	0.00329578903261525	4.51220869319932e-08	0.00906966244512495	0.0471248239978723	9.19767103766619e-07	-0.0435019402009649	0.00184816418452291	-3.00136945645656e-05	0.00233541010257606	-8.82681408779052e-05	0.016128867317745	-2.20866033650856e-05	0.000773306363683122	3	10	13	70	16	0	86	0.000648385998076836	.	PEX7	PEX7	HAVANA	0.54877289208558	0.00255225036544571	0.789992422627348	0.958556699865736	0.0105768907534843
chr6.11649099	1.00307256283606e-05	4.85810014917391e-06	2.39803304917345e-06	0.917437891716387	0.19674307727886	0.314388884664419	-0.00414011811044887	0.00391206927908693	-0.0132005966190084	-0.000366721378956643	-0.0228461290714247	-0.0151944468996725	-0.000139815313511876	1	0	1	0	98	36	62	0.999999999999961	.	.	RF00017	ENSEMBL	0.0707357488709931	0.0286337641670484	0.0782273610579886	0.999952590254861	0.827781509986431
chr6.27807647	0.0040644866370842	1.37186804413937e-05	0.0249743970119368	0.018735435482034	7.06878556348836e-05	-0.00927746673363157	0.00221548177782195	0.000109960316612873	0.000505004568657935	-8.40686283041291e-05	0.00353244060997187	-2.39672097044157e-05	0.00023803956837576	0	10	10	74	15	0	89	0.015297847644861	.	HIST1H2BL	HIST1H4PS1,HIST1H2BL,HIST1H2AI,HIST1H3H	HAVANA,HAVANA,HAVANA,HAVANA	0.574355585982666	0.0452200002011877	0.8986849963241	0.919861299385573	0.102174887003858
chr6.107460317	0.0689695228790419	3.67637438147778e-06	0.336331183898776	0.026807903243449	6.9261295175221e-07	-0.0251156143208806	0.0112405243623095	0.00080963948548502	0.0024871151730266	0.000339361758213824	0.0390364904926494	0.020797608210481	0.00172197314063261	4	7	11	58	30	0	88	0.0815169756897582	.	.	PDSS2	HAVANA	0.938237274574079	0.0243204334329297	0.999989862604799	0.93483870152601	0.00875086444051158
chr6.108169114	2.44110844399006e-08	2.66725370371452e-07	4.56867860352826e-06	0.00107754921756854	0.0109466217008593	0.0503954536148975	0.0500730769087197	0.00204832896336911	-0.00197050652224402	-0.00214906815486131	-0.000341992945630963	-0.00642560124602012	0.000725843056258801	0	9	9	71	19	0	90	0.01300352305292	.	NR2E1	OSTM1,NR2E1	HAVANA,HAVANA	0.00315293763440627	0.00721981346700473	0.100171811493811	0.729730585379213	0.473927128912033
